CensusTract,SchoolYear,GradeLevel,Count,LongTract,Zip,NextYearCount,TotalCount,TotalCountByGrade,TotalCountByTract,TotalCountByZip,TotalCountByZipGrade,TotalCountByTractGrade,PrevGradeCount,PrevGradeCountmavg3,PrevGradeCountmavg5,OneYearGrowth,ThreeYearGrowth,OneYearGrowthmavg3,ThreeYearGrowthmavg3,Target,Y,Y2,Neighbor1,Neighbor2,Neighbor3,Neighbor4,Neighbor5,Neighbor6
116,2006,4,63,36047011600,11219,59,15743,2543,403,2134,335,63,63,60,56,0.166666,0.26,0.08365,0.119346,-4,0,-1,36047010600,NULL,36047010400,36047021600,36047010800,36047011400
116,2007,4,59,36047011600,11219,53,15264,2502,380,2052,358,59,57,59,58,-0.063492,0.053571,0.022486,0.104523,-6,0,-1,36047010600,NULL,36047010400,36047021600,36047010800,36047011400
116,2008,4,53,36047011600,11219,89,15736,2529,398,2214,363,53,76,65,62,-0.101694,-0.018518,0.000493,0.09835,36,1,1,36047010600,NULL,36047010400,36047021600,36047010800,36047011400
116,2009,4,89,36047011600,11219,93,17856,2848,559,2730,432,89,84,72,67,0.679245,0.412698,0.171352,0.14925,4,1,1,36047010600,NULL,36047010400,36047021600,36047010800,36047011400
116,2010,4,93,36047011600,11219,0,19224,2880,631,2922,466,93,97,85,75,0.044943,0.576271,0.207498,0.323483,-93,0,-1,36047010600,NULL,36047010400,36047021600,36047010800,36047011400
116,2001,5,38,36047011600,11219,52,16366,2617,304,2046,342,38,51,51,51,0,0,0,0,14,1,1,36047010600,NULL,36047010400,36047021600,36047010800,36047011400
116,2002,5,52,36047011600,11219,51,16351,2517,325,2047,332,52,54,52,52,0.368421,0,0.18421,0,-1,0,-1,36047010600,NULL,36047010400,36047021600,36047010800,36047011400
116,2003,5,51,36047011600,11219,56,16278,2589,321,2047,318,51,50,51,51,-0.01923,0,0.116396,0,5,1,1,36047010600,NULL,36047010400,36047021600,36047010800,36047011400
116,2004,5,56,36047011600,11219,58,16088,2715,349,2087,384,56,56,53,52,0.098039,0.473684,0.149076,0.157894,2,1,1,36047010600,NULL,36047010400,36047021600,36047010800,36047011400
116,2005,5,58,36047011600,11219,62,15897,2718,360,2100,393,58,54,53,53,0.035714,0.115384,0.038174,0.196356,4,1,1,36047010600,NULL,36047010400,36047021600,36047010800,36047011400
116,2006,5,62,36047011600,11219,59,15743,2618,403,2134,354,62,63,57,55,0.068965,0.215686,0.067573,0.268251,-3,0,-1,36047010600,NULL,36047010400,36047021600,36047010800,36047011400
116,2007,5,59,36047011600,11219,56,15264,2492,380,2052,316,59,59,58,56,-0.048387,0.053571,0.018764,0.128214,-3,0,-1,36047010600,NULL,36047010400,36047021600,36047010800,36047011400
116,2008,5,56,36047011600,11219,62,15736,2512,398,2214,365,56,53,58,57,-0.050847,-0.034482,-0.010089,0.078258,6,1,1,36047010600,NULL,36047010400,36047021600,36047010800,36047011400
116,2009,5,62,36047011600,11219,87,17856,2738,559,2730,424,62,89,67,63,0.107142,0,0.002636,0.006362,25,1,1,36047010600,NULL,36047010400,36047021600,36047010800,36047011400
116,2010,5,87,36047011600,11219,0,19224,2915,631,2922,457,87,93,78,71,0.403225,0.474576,0.153173,0.146697,-87,0,-1,36047010600,NULL,36047010400,36047021600,36047010800,36047011400
118,2001,0,14,36047011800,11219,24,16366,2705,132,2046,323,14,0,0,0,0,0,0,0,10,1,1,36047012000,NULL,36047010200,36047012801,36047010000,36047010600
118,2002,0,24,36047011800,11219,25,16351,2614,142,2047,309,24,0,0,0,0.714285,0,0.357142,0,1,1,1,36047012000,NULL,36047010200,36047012801,36047010000,36047010600
118,2003,0,25,36047011800,11219,19,16278,2547,147,2047,315,25,0,0,0,0.041666,0,0.251984,0,-6,0,-1,36047012000,NULL,36047010200,36047012801,36047010000,36047010600
118,2004,0,19,36047011800,11219,29,16088,2606,138,2087,337,19,0,0,0,-0.24,0.357142,0.171984,0.119047,10,1,1,36047012000,NULL,36047010200,36047012801,36047010000,36047010600
118,2005,0,29,36047011800,11219,30,15897,2615,147,2100,346,29,0,0,0,0.526315,0.208333,0.109327,0.188492,1,1,1,36047012000,NULL,36047010200,36047012801,36047010000,36047010600
118,2006,0,30,36047011800,11219,17,15743,2618,151,2134,367,30,0,0,0,0.034482,0.2,0.106932,0.255158,-13,0,-1,36047012000,NULL,36047010200,36047012801,36047010000,36047010600
118,2007,0,17,36047011800,11219,20,15264,2455,151,2052,298,17,0,0,0,-0.433333,-0.105263,0.042488,0.101023,3,1,1,36047012000,NULL,36047010200,36047012801,36047010000,36047010600
118,2008,0,20,36047011800,11219,25,15736,2796,150,2214,399,20,0,0,0,0.17647,-0.310344,-0.074126,-0.071869,5,1,1,36047012000,NULL,36047010200,36047012801,36047010000,36047010600
118,2009,0,25,36047011800,11219,35,17856,3070,174,2730,502,25,0,0,0,0.25,-0.166666,-0.002287,-0.194091,10,1,1,36047012000,NULL,36047010200,36047012801,36047010000,36047010600
118,2010,0,35,36047011800,11219,0,19224,3561,169,2922,484,35,0,0,0,0.4,1.058824,0.27549,0.193937,-35,0,-1,36047012000,NULL,36047010200,36047012801,36047010000,36047010600
118,2001,1,26,36047011800,11219,18,16366,2936,132,2046,348,26,14,14,14,0,0,0,0,-8,0,-1,36047012000,NULL,36047010200,36047012801,36047010000,36047010600
118,2002,1,18,36047011800,11219,28,16351,2843,142,2047,348,18,24,19,19,-0.307692,0,-0.153846,0,10,1,1,36047012000,NULL,36047010200,36047012801,36047010000,36047010600
118,2003,1,28,36047011800,11219,26,16278,2717,147,2047,335,28,25,21,21,0.555555,0,0.082621,0,-2,0,-1,36047012000,NULL,36047010200,36047012801,36047010000,36047010600
118,2004,1,26,36047011800,11219,22,16088,2667,138,2087,352,26,19,22,20,-0.071428,0,0.058811,0,-4,0,-1,36047012000,NULL,36047010200,36047012801,36047010000,36047010600
118,2005,1,22,36047011800,11219,24,15897,2676,147,2100,353,22,29,24,22,-0.153846,0.222222,0.110093,0.074074,2,1,1,36047012000,NULL,36047010200,36047012801,36047010000,36047010600
118,2006,1,24,36047011800,11219,34,15743,2708,151,2134,351,24,30,26,25,0.090909,-0.142857,-0.044788,0.026455,10,1,1,36047012000,NULL,36047010200,36047012801,36047010000,36047010600
118,2007,1,34,36047011800,11219,21,15264,2640,151,2052,384,34,17,25,24,0.416666,0.307692,0.117909,0.129019,-13,0,-1,36047012000,NULL,36047010200,36047012801,36047010000,36047010600
118,2008,1,21,36047011800,11219,29,15736,2631,150,2214,318,21,20,22,23,-0.382352,-0.045454,0.04174,0.039793,8,1,1,36047012000,NULL,36047010200,36047012801,36047010000,36047010600
118,2009,1,29,36047011800,11219,29,17856,3389,174,2730,499,29,25,20,24,0.380952,0.208333,0.138422,0.156857,0,0,0,36047012000,NULL,36047010200,36047012801,36047010000,36047010600
118,2010,1,29,36047011800,11219,0,19224,3318,169,2922,569,29,35,26,25,0,-0.147058,-0.000466,0.005273,-29,0,-1,36047012000,NULL,36047010200,36047012801,36047010000,36047010600
118,2001,2,23,36047011800,11219,33,16366,2882,132,2046,380,23,26,26,26,0,0,0,0,10,1,1,36047012000,NULL,36047010200,36047012801,36047010000,36047010600
118,2002,2,33,36047011800,11219,16,16351,2882,142,2047,353,33,18,22,22,0.434782,0,0.217391,0,-17,0,-1,36047012000,NULL,36047010200,36047012801,36047010000,36047010600
118,2003,2,16,36047011800,11219,25,16278,2821,147,2047,336,16,28,24,24,-0.515151,0,-0.026789,0,9,1,1,36047012000,NULL,36047010200,36047012801,36047010000,36047010600
118,2004,2,25,36047011800,11219,30,16088,2640,138,2087,332,25,26,24,24,0.5625,0.086956,0.16071,0.028985,5,1,1,36047012000,NULL,36047010200,36047012801,36047010000,36047010600
118,2005,2,30,36047011800,11219,22,15897,2651,147,2100,349,30,22,25,24,0.2,-0.090909,0.082449,-0.001317,-8,0,-1,36047012000,NULL,36047010200,36047012801,36047010000,36047010600
118,2006,2,22,36047011800,11219,22,15743,2636,151,2134,362,22,24,24,23,-0.266666,0.375,0.165277,0.123682,0,0,0,36047012000,NULL,36047010200,36047012801,36047010000,36047010600
118,2007,2,22,36047011800,11219,33,15264,2651,151,2052,351,22,34,26,26,0,-0.12,-0.022222,0.054696,11,1,1,36047012000,NULL,36047010200,36047012801,36047010000,36047010600
118,2008,2,33,36047011800,11219,27,15736,2629,150,2214,397,33,21,26,25,0.5,0.1,0.077777,0.118333,-6,0,-1,36047012000,NULL,36047010200,36047012801,36047010000,36047010600
118,2009,2,27,36047011800,11219,27,17856,2999,174,2730,426,27,29,28,26,-0.181818,0.227272,0.10606,0.06909,0,0,0,36047012000,NULL,36047010200,36047012801,36047010000,36047010600
118,2010,2,27,36047011800,11219,0,19224,3501,169,2922,519,27,29,26,27,0,0.227272,0.10606,0.184848,-27,0,-1,36047012000,NULL,36047010200,36047012801,36047010000,36047010600
118,2001,3,26,36047011800,11219,22,16366,2698,132,2046,328,26,23,23,23,0,0,0,0,-4,0,-1,36047012000,NULL,36047010200,36047012801,36047010000,36047010600
118,2002,3,22,36047011800,11219,32,16351,2862,142,2047,382,22,33,28,28,-0.153846,0,-0.076923,0,10,1,1,36047012000,NULL,36047010200,36047012801,36047010000,36047010600
118,2003,3,32,36047011800,11219,18,16278,2829,147,2047,354,32,16,24,24,0.454545,0,0.100233,0,-14,0,-1,36047012000,NULL,36047010200,36047012801,36047010000,36047010600
118,2004,3,18,36047011800,11219,21,16088,2716,138,2087,325,18,25,24,24,-0.4375,-0.307692,-0.0456,-0.102564,3,1,1,36047012000,NULL,36047010200,36047012801,36047010000,36047010600
118,2005,3,21,36047011800,11219,31,15897,2598,147,2100,333,21,30,23,25,0.166666,-0.045454,0.061237,-0.117715,10,1,1,36047012000,NULL,36047010200,36047012801,36047010000,36047010600
118,2006,3,31,36047011800,11219,20,15743,2620,151,2134,365,31,22,25,25,0.47619,-0.03125,0.068452,-0.128132,-11,0,-1,36047012000,NULL,36047010200,36047012801,36047010000,36047010600
118,2007,3,20,36047011800,11219,21,15264,2524,151,2052,345,20,22,24,23,-0.354838,0.111111,0.096006,0.011468,1,1,1,36047012000,NULL,36047010200,36047012801,36047010000,36047010600
118,2008,3,21,36047011800,11219,38,15736,2639,150,2214,372,21,33,25,26,0.05,0,0.057117,0.02662,17,1,1,36047012000,NULL,36047010200,36047012801,36047010000,36047010600
118,2009,3,38,36047011800,11219,22,17856,2812,174,2730,447,38,27,27,26,0.809523,0.225806,0.168228,0.112305,-16,0,-1,36047012000,NULL,36047010200,36047012801,36047010000,36047010600
118,2010,3,22,36047011800,11219,0,19224,3049,169,2922,427,22,27,29,26,-0.421052,0.1,0.146157,0.108602,-22,0,-1,36047012000,NULL,36047010200,36047012801,36047010000,36047010600
118,2001,4,21,36047011800,11219,27,16366,2528,132,2046,325,21,26,26,26,0,0,0,0,6,1,1,36047012000,NULL,36047010200,36047012801,36047010000,36047010600
118,2002,4,27,36047011800,11219,21,16351,2633,142,2047,323,27,22,24,24,0.285714,0,0.142857,0,-6,0,-1,36047012000,NULL,36047010200,36047012801,36047010000,36047010600
118,2003,4,21,36047011800,11219,29,16278,2775,147,2047,389,21,32,26,26,-0.222222,0,0.021164,0,8,1,1,36047012000,NULL,36047010200,36047012801,36047010000,36047010600
118,2004,4,29,36047011800,11219,16,16088,2744,138,2087,357,29,18,24,24,0.380952,0.380952,0.148148,0.126984,-13,0,-1,36047012000,NULL,36047010200,36047012801,36047010000,36047010600
118,2005,4,16,36047011800,11219,25,15897,2639,147,2100,326,16,21,23,23,-0.448275,-0.407407,-0.096515,-0.008818,9,1,1,36047012000,NULL,36047010200,36047012801,36047010000,36047010600
118,2006,4,25,36047011800,11219,34,15743,2543,151,2134,335,25,31,23,24,0.5625,0.190476,0.165058,0.054673,9,1,1,36047012000,NULL,36047010200,36047012801,36047010000,36047010600
118,2007,4,34,36047011800,11219,24,15264,2502,151,2052,358,34,20,24,24,0.36,0.172413,0.158074,-0.014839,-10,0,-1,36047012000,NULL,36047010200,36047012801,36047010000,36047010600
118,2008,4,24,36047011800,11219,23,15736,2529,150,2214,363,24,21,24,22,-0.294117,0.5,0.20946,0.28763,-1,0,-1,36047012000,NULL,36047010200,36047012801,36047010000,36047010600
118,2009,4,23,36047011800,11219,29,17856,2848,174,2730,432,23,38,26,26,-0.041666,-0.08,0.008071,0.197471,6,1,1,36047012000,NULL,36047010200,36047012801,36047010000,36047010600
118,2010,4,29,36047011800,11219,0,19224,2880,169,2922,466,29,22,27,26,0.260869,-0.147058,-0.024971,0.09098,-29,0,-1,36047012000,NULL,36047010200,36047012801,36047010000,36047010600
118,2001,5,22,36047011800,11219,18,16366,2617,132,2046,342,22,21,21,21,0,0,0,0,-4,0,-1,36047012000,NULL,36047010200,36047012801,36047010000,36047010600
118,2002,5,18,36047011800,11219,25,16351,2517,142,2047,332,18,27,24,24,-0.181818,0,-0.090909,0,7,1,1,36047012000,NULL,36047010200,36047012801,36047010000,36047010600
118,2003,5,25,36047011800,11219,21,16278,2589,147,2047,318,25,21,23,23,0.388888,0,0.069023,0,-4,0,-1,36047012000,NULL,36047010200,36047012801,36047010000,36047010600
118,2004,5,21,36047011800,11219,29,16088,2715,138,2087,384,21,29,25,24,-0.16,-0.045454,0.01569,-0.015151,8,1,1,36047012000,NULL,36047010200,36047012801,36047010000,36047010600
118,2005,5,29,36047011800,11219,19,15897,2718,147,2100,393,29,16,22,22,0.380952,0.611111,0.20328,0.188552,-10,0,-1,36047012000,NULL,36047010200,36047012801,36047010000,36047010600
118,2006,5,19,36047011800,11219,24,15743,2618,151,2134,354,19,25,23,23,-0.344827,-0.24,-0.041291,0.108552,5,1,1,36047012000,NULL,36047010200,36047012801,36047010000,36047010600
118,2007,5,24,36047011800,11219,31,15264,2492,151,2052,316,24,34,25,25,0.263157,0.142857,0.09976,0.171322,7,1,1,36047012000,NULL,36047010200,36047012801,36047010000,36047010600
118,2008,5,31,36047011800,11219,32,15736,2512,150,2214,365,31,24,27,25,0.291666,0.068965,0.069998,-0.009392,1,1,1,36047012000,NULL,36047010200,36047012801,36047010000,36047010600
118,2009,5,32,36047011800,11219,27,17856,2738,174,2730,424,32,23,27,24,0.032258,0.68421,0.195694,0.298677,-5,0,-1,36047012000,NULL,36047010200,36047012801,36047010000,36047010600
118,2010,5,27,36047011800,11219,0,19224,2915,169,2922,457,27,29,25,27,-0.15625,0.125,0.055891,0.292725,-27,0,-1,36047012000,NULL,36047010200,36047012801,36047010000,36047010600
120,2001,0,11,36047012000,11219,13,16366,2705,84,2046,323,11,0,0,0,0,0,0,0,2,1,1,36047011800,NULL,36047010400,36047013200,36047021000,36047010200
120,2002,0,13,36047012000,11219,13,16351,2614,84,2047,309,13,0,0,0,0.181818,0,0.090909,0,0,0,0,36047011800,NULL,36047010400,36047013200,36047021000,36047010200
120,2003,0,13,36047012000,11219,14,16278,2547,86,2047,315,13,0,0,0,0,0,0.060606,0,1,1,1,36047011800,NULL,36047010400,36047013200,36047021000,36047010200
120,2004,0,14,36047012000,11219,13,16088,2606,92,2087,337,14,0,0,0,0.076923,0.272727,0.086247,0.090909,-1,0,-1,36047011800,NULL,36047010400,36047013200,36047021000,36047010200
120,2005,0,13,36047012000,11219,21,15897,2615,95,2100,346,13,0,0,0,-0.071428,0,0.001831,0.090909,8,1,1,36047011800,NULL,36047010400,36047013200,36047021000,36047010200
120,2006,0,21,36047012000,11219,11,15743,2618,96,2134,367,21,0,0,0,0.615384,0.615384,0.206959,0.296037,-10,0,-1,36047011800,NULL,36047010400,36047013200,36047021000,36047010200
120,2007,0,11,36047012000,11219,22,15264,2455,96,2052,298,11,0,0,0,-0.47619,-0.214285,0.022588,0.133699,11,1,1,36047011800,NULL,36047010400,36047013200,36047021000,36047010200
120,2008,0,22,36047012000,11219,21,15736,2796,110,2214,399,22,0,0,0,1,0.692307,0.379731,0.364468,-1,0,-1,36047011800,NULL,36047010400,36047013200,36047021000,36047010200
120,2009,0,21,36047012000,11219,18,17856,3070,119,2730,502,21,0,0,0,-0.045454,0,0.159451,0.15934,-3,0,-1,36047011800,NULL,36047010400,36047013200,36047021000,36047010200
120,2010,0,18,36047012000,11219,0,19224,3561,131,2922,484,18,0,0,0,-0.142857,0.636363,0.270562,0.44289,-18,0,-1,36047011800,NULL,36047010400,36047013200,36047021000,36047010200
120,2001,1,12,36047012000,11219,10,16366,2936,84,2046,348,12,11,11,11,0,0,0,0,-2,0,-1,36047011800,NULL,36047010400,36047013200,36047021000,36047010200
120,2002,1,10,36047012000,11219,16,16351,2843,84,2047,348,10,13,12,12,-0.166666,0,-0.083333,0,6,1,1,36047011800,NULL,36047010400,36047013200,36047021000,36047010200
120,2003,1,16,36047012000,11219,15,16278,2717,86,2047,335,16,13,12,12,0.6,0,0.144444,0,-1,0,-1,36047011800,NULL,36047010400,36047013200,36047021000,36047010200
120,2004,1,15,36047012000,11219,16,16088,2667,92,2087,352,15,14,13,12,-0.0625,0.25,0.123611,0.083333,1,1,1,36047011800,NULL,36047010400,36047013200,36047021000,36047010200
120,2005,1,16,36047012000,11219,11,15897,2676,95,2100,353,16,13,13,12,0.066666,0.6,0.201388,0.283333,-5,0,-1,36047011800,NULL,36047010400,36047013200,36047021000,36047010200
120,2006,1,11,36047012000,11219,22,15743,2708,96,2134,351,11,21,16,14,-0.3125,-0.3125,-0.102777,0.179166,11,1,1,36047011800,NULL,36047010400,36047013200,36047021000,36047010200
120,2007,1,22,36047012000,11219,13,15264,2640,96,2052,384,22,11,15,14,1,0.466666,0.251388,0.251388,-9,0,-1,36047011800,NULL,36047010400,36047013200,36047021000,36047010200
120,2008,1,13,36047012000,11219,25,15736,2631,110,2214,318,13,22,18,16,-0.40909,-0.1875,0.092803,-0.011111,12,1,1,36047011800,NULL,36047010400,36047013200,36047021000,36047010200
120,2009,1,25,36047012000,11219,23,17856,3389,119,2730,499,25,21,18,17,0.923076,1.272727,0.504662,0.517298,-2,0,-1,36047011800,NULL,36047010400,36047013200,36047021000,36047010200
120,2010,1,23,36047012000,11219,0,19224,3318,131,2922,569,23,18,20,18,-0.08,0.045454,0.144662,0.376893,-23,0,-1,36047011800,NULL,36047010400,36047013200,36047021000,36047010200
120,2001,2,19,36047012000,11219,15,16366,2882,84,2046,380,19,12,12,12,0,0,0,0,-4,0,-1,36047011800,NULL,36047010400,36047013200,36047021000,36047010200
120,2002,2,15,36047012000,11219,10,16351,2882,84,2047,353,15,10,11,11,-0.210526,0,-0.105263,0,-5,0,-1,36047011800,NULL,36047010400,36047013200,36047021000,36047010200
120,2003,2,10,36047012000,11219,18,16278,2821,86,2047,336,10,16,12,12,-0.333333,0,-0.181286,0,8,1,1,36047011800,NULL,36047010400,36047013200,36047021000,36047010200
120,2004,2,18,36047012000,11219,14,16088,2640,92,2087,332,18,15,13,13,0.8,-0.052631,0.08538,-0.017543,-4,0,-1,36047011800,NULL,36047010400,36047013200,36047021000,36047010200
120,2005,2,14,36047012000,11219,16,15897,2651,95,2100,349,14,16,15,13,-0.222222,-0.066666,0.081481,-0.039766,2,1,1,36047011800,NULL,36047010400,36047013200,36047021000,36047010200
120,2006,2,16,36047012000,11219,13,15743,2636,96,2134,362,16,11,14,13,0.142857,0.6,0.240211,0.160233,-3,0,-1,36047011800,NULL,36047010400,36047013200,36047021000,36047010200
120,2007,2,13,36047012000,11219,23,15264,2651,96,2052,351,13,22,16,16,-0.1875,-0.277777,-0.088955,0.085185,10,1,1,36047011800,NULL,36047010400,36047013200,36047021000,36047010200
120,2008,2,23,36047012000,11219,16,15736,2629,110,2214,397,23,13,15,15,0.76923,0.642857,0.241529,0.321693,-7,0,-1,36047011800,NULL,36047010400,36047013200,36047021000,36047010200
120,2009,2,16,36047012000,11219,27,17856,2999,119,2730,426,16,25,20,17,-0.304347,0,0.09246,0.121693,11,1,1,36047011800,NULL,36047010400,36047013200,36047021000,36047010200
120,2010,2,27,36047012000,11219,0,19224,3501,131,2922,519,27,23,20,18,0.6875,1.076923,0.384127,0.57326,-27,0,-1,36047011800,NULL,36047010400,36047013200,36047021000,36047010200
120,2001,3,16,36047012000,11219,19,16366,2698,84,2046,328,16,19,19,19,0,0,0,0,3,1,1,36047011800,NULL,36047010400,36047013200,36047021000,36047010200
120,2002,3,19,36047012000,11219,16,16351,2862,84,2047,382,19,15,17,17,0.1875,0,0.09375,0,-3,0,-1,36047011800,NULL,36047010400,36047013200,36047021000,36047010200
120,2003,3,16,36047012000,11219,13,16278,2829,86,2047,354,16,10,14,14,-0.157894,0,0.009868,0,-3,0,-1,36047011800,NULL,36047010400,36047013200,36047021000,36047010200
120,2004,3,13,36047012000,11219,22,16088,2716,92,2087,325,13,18,14,15,-0.1875,-0.1875,-0.052631,-0.0625,9,1,1,36047011800,NULL,36047010400,36047013200,36047021000,36047010200
120,2005,3,22,36047012000,11219,18,15897,2598,95,2100,333,22,14,14,15,0.692307,0.157894,0.115637,-0.009868,-4,0,-1,36047011800,NULL,36047010400,36047013200,36047021000,36047010200
120,2006,3,18,36047012000,11219,16,15743,2620,96,2134,365,18,16,16,14,-0.181818,0.125,0.107663,0.031798,-2,0,-1,36047011800,NULL,36047010400,36047013200,36047021000,36047010200
120,2007,3,16,36047012000,11219,15,15264,2524,96,2052,345,16,13,14,14,-0.111111,0.230769,0.133126,0.171221,-1,0,-1,36047011800,NULL,36047010400,36047013200,36047021000,36047010200
120,2008,3,15,36047012000,11219,25,15736,2639,110,2214,372,15,23,17,16,-0.0625,-0.318181,-0.118476,0.012529,10,1,1,36047011800,NULL,36047010400,36047013200,36047021000,36047010200
120,2009,3,25,36047012000,11219,19,17856,2812,119,2730,447,25,16,17,16,0.666666,0.388888,0.164351,0.100492,-6,0,-1,36047011800,NULL,36047010400,36047013200,36047021000,36047010200
120,2010,3,19,36047012000,11219,0,19224,3049,131,2922,427,19,27,22,19,-0.24,0.1875,0.121388,0.086069,-19,0,-1,36047011800,NULL,36047010400,36047013200,36047021000,36047010200
120,2001,4,12,36047012000,11219,16,16366,2528,84,2046,325,12,16,16,16,0,0,0,0,4,1,1,36047011800,NULL,36047010400,36047013200,36047021000,36047010200
120,2002,4,16,36047012000,11219,18,16351,2633,84,2047,323,16,19,17,17,0.333333,0,0.166666,0,2,1,1,36047011800,NULL,36047010400,36047013200,36047021000,36047010200
120,2003,4,18,36047012000,11219,14,16278,2775,86,2047,389,18,16,17,17,0.125,0,0.152777,0,-4,0,-1,36047011800,NULL,36047010400,36047013200,36047021000,36047010200
120,2004,4,14,36047012000,11219,14,16088,2744,92,2087,357,14,13,16,16,-0.222222,0.166666,0.078703,0.055555,0,0,0,36047011800,NULL,36047010400,36047013200,36047021000,36047010200
120,2005,4,14,36047012000,11219,19,15897,2639,95,2100,326,14,22,17,17,0,-0.125,-0.032407,0.013888,5,1,1,36047011800,NULL,36047010400,36047013200,36047021000,36047010200
120,2006,4,19,36047012000,11219,15,15743,2543,96,2134,335,19,18,17,17,0.357142,0.055555,0.044973,0.032407,-4,0,-1,36047011800,NULL,36047010400,36047013200,36047021000,36047010200
120,2007,4,15,36047012000,11219,18,15264,2502,96,2052,358,15,16,18,17,-0.210526,0.071428,0.048872,0.000661,3,1,1,36047011800,NULL,36047010400,36047013200,36047021000,36047010200
120,2008,4,18,36047012000,11219,15,15736,2529,110,2214,363,18,15,16,16,0.2,0.285714,0.115538,0.137566,-3,0,-1,36047011800,NULL,36047010400,36047013200,36047021000,36047010200
120,2009,4,15,36047012000,11219,26,17856,2848,119,2730,432,15,25,18,19,-0.166666,-0.210526,-0.059064,0.048872,11,1,1,36047011800,NULL,36047010400,36047013200,36047021000,36047010200
120,2010,4,26,36047012000,11219,0,19224,2880,131,2922,466,26,19,19,18,0.733333,0.733333,0.255555,0.269507,-26,0,-1,36047011800,NULL,36047010400,36047013200,36047021000,36047010200
120,2001,5,14,36047012000,11219,11,16366,2617,84,2046,342,14,12,12,12,0,0,0,0,-3,0,-1,36047011800,NULL,36047010400,36047013200,36047021000,36047010200
