CensusTract,SchoolYear,GradeLevel,Count,PreviousGrade,PreviousYear,PreviousThreeYear,PreviousFiveYear,OneYearPercentGrowth,OneYearGrowth,ThreeYearPercentGrowth,ThreeYearGrowth,FiveYearPercentGrowth,FiveYearGrowth,LongTract,Zip,Y,NeighborCount,NeighborPreviousCount,NeighborPreviousThreeCount,NeighborOneYearPercentGrowth,NeighborOnYearGrowth,NeighborThreeYearPercentGrowth,NeighborThreeYearGrowth
18,2005,1,0,0,1,0,0,-1,-1,0,0,0,0,36047001800,11220,0,95,95,94,0,0,0.010638,1
18,2005,3,0,1,0,1,1,0,0,-1,-1,-1,-1,36047001800,11220,0,86,96,100,-0.104167,-10,-0.14,-14
18,2005,5,0,1,1,0,0,-1,-1,0,0,0,0,36047001800,11220,0,104,86,80,0.209302,18,0.3,24
18,2006,0,0,0,0,1,1,0,0,-1,-1,-1,-1,36047001800,11220,0,74,89,89,-0.168539,-15,-0.168539,-15
18,2006,1,0,0,0,0,0,0,0,0,0,0,0,36047001800,11220,0,88,95,97,-0.073684,-7,-0.092784,-9
18,2006,2,0,0,1,0,0,-1,-1,0,0,0,0,36047001800,11220,0,90,97,94,-0.072165,-7,-0.042553,-4
18,2006,4,0,1,1,1,1,-1,-1,-1,-1,-1,-1,36047001800,11220,0,81,87,93,-0.068966,-6,-0.129032,-12
18,2006,5,0,0,0,0,0,0,0,0,0,0,0,36047001800,11220,0,87,104,75,-0.163462,-17,0.16,12
18,2007,0,0,0,0,0,0,0,0,0,0,0,0,36047001800,11220,0,68,74,75,-0.081081,-6,-0.093333,-7
18,2007,1,0,0,0,1,1,0,0,-1,-1,-1,-1,36047001800,11220,0,77,88,95,-0.125,-11,-0.189474,-18
18,2007,2,0,0,0,0,0,0,0,0,0,0,0,36047001800,11220,0,90,90,94,0,0,-0.042553,-4
18,2007,3,0,0,1,0,0,-1,-1,0,0,0,0,36047001800,11220,0,89,94,96,-0.053191,-5,-0.072917,-7
18,2007,5,0,1,0,1,1,0,0,-1,-1,-1,-1,36047001800,11220,0,76,87,86,-0.126437,-11,-0.116279,-10
18,2008,0,0,0,0,0,0,0,0,0,0,0,0,36047001800,11220,0,73,68,89,0.073529,5,-0.179775,-16
18,2008,1,0,0,0,0,0,0,0,0,0,0,0,36047001800,11220,0,81,77,95,0.051948,4,-0.147368,-14
18,2008,2,0,0,0,1,1,0,0,-1,-1,-1,-1,36047001800,11220,0,83,90,97,-0.077778,-7,-0.14433,-14
18,2008,3,0,0,0,0,0,0,0,0,0,0,0,36047001800,11220,0,86,89,86,-0.033708,-3,0,0
18,2008,4,0,0,1,1,1,-1,-1,-1,-1,-1,-1,36047001800,11220,0,92,89,87,0.033708,3,0.057471,5
18,2009,0,0,0,0,0,0,0,0,0,0,0,0,36047001800,11220,0,87,73,74,0.191781,14,0.175676,13
18,2009,1,0,0,0,0,0,0,0,0,0,0,0,36047001800,11220,0,89,81,88,0.098765,8,0.011364,1
18,2009,2,0,0,0,0,0,0,0,0,0,0,0,36047001800,11220,0,92,83,90,0.108434,9,0.022222,2
18,2009,3,0,0,0,1,1,0,0,-1,-1,-1,-1,36047001800,11220,0,74,86,94,-0.139535,-12,-0.212766,-20
18,2009,4,0,0,0,0,0,0,0,0,0,0,0,36047001800,11220,0,78,92,81,-0.152174,-14,-0.037037,-3
18,2009,5,0,0,1,0,0,-1,-1,0,0,0,0,36047001800,11220,0,92,78,87,0.179487,14,0.057471,5
51,2001,0,0,0,0,0,0,0,0,0,0,0,0,36047005100,11231,0,0,0,0,0,0,0,0
51,2001,1,0,0,0,0,0,0,0,0,0,0,0,36047005100,11231,0,0,0,0,0,0,0,0
51,2001,2,0,0,0,0,0,0,0,0,0,0,0,36047005100,11231,0,0,0,0,0,0,0,0
51,2001,3,0,0,0,0,0,0,0,0,0,0,0,36047005100,11231,0,0,0,0,0,0,0,0
51,2001,4,0,0,0,0,0,0,0,0,0,0,0,36047005100,11231,0,0,0,0,0,0,0,0
51,2002,0,0,0,0,0,0,0,0,0,0,0,0,36047005100,11231,0,0,0,0,0,0,0,0
51,2002,1,0,0,0,0,0,0,0,0,0,0,0,36047005100,11231,0,0,0,0,0,0,0,0
51,2002,2,0,0,0,0,0,0,0,0,0,0,0,36047005100,11231,0,0,0,0,0,0,0,0
51,2002,3,0,0,0,0,0,0,0,0,0,0,0,36047005100,11231,0,0,0,0,0,0,0,0
51,2002,4,0,0,0,0,0,0,0,0,0,0,0,36047005100,11231,0,0,0,0,0,0,0,0
51,2002,5,0,0,1,0,0,-1,-1,0,0,0,0,36047005100,11231,0,0,0,0,0,0,0,0
51,2003,0,0,0,0,0,0,0,0,0,0,0,0,36047005100,11231,0,0,0,0,0,0,0,0
51,2003,1,0,0,0,0,0,0,0,0,0,0,0,36047005100,11231,0,0,0,0,0,0,0,0
51,2003,2,0,0,0,0,0,0,0,0,0,0,0,36047005100,11231,0,0,0,0,0,0,0,0
51,2003,3,0,0,0,0,0,0,0,0,0,0,0,36047005100,11231,0,0,0,0,0,0,0,0
51,2003,4,0,0,0,0,0,0,0,0,0,0,0,36047005100,11231,0,0,0,0,0,0,0,0
51,2003,5,0,0,0,0,0,0,0,0,0,0,0,36047005100,11231,0,0,0,0,0,0,0,0
51,2004,0,0,0,0,0,0,0,0,0,0,0,0,36047005100,11231,0,0,0,0,0,0,0,0
51,2004,1,0,0,0,0,0,0,0,0,0,0,0,36047005100,11231,0,0,0,0,0,0,0,0
51,2004,2,0,0,0,0,0,0,0,0,0,0,0,36047005100,11231,0,0,0,0,0,0,0,0
51,2004,3,0,0,0,0,0,0,0,0,0,0,0,36047005100,11231,0,0,0,0,0,0,0,0
51,2004,4,0,0,0,0,0,0,0,0,0,0,0,36047005100,11231,0,0,0,0,0,0,0,0
51,2004,5,0,0,0,1,1,0,0,-1,-1,-1,-1,36047005100,11231,0,0,0,0,0,0,0,0
51,2005,0,0,0,0,0,0,0,0,0,0,0,0,36047005100,11231,0,0,0,0,0,0,0,0
51,2005,1,0,0,0,0,0,0,0,0,0,0,0,36047005100,11231,0,0,0,0,0,0,0,0
51,2005,2,0,0,0,0,0,0,0,0,0,0,0,36047005100,11231,0,0,0,0,0,0,0,0
51,2005,3,0,0,0,0,0,0,0,0,0,0,0,36047005100,11231,0,0,0,0,0,0,0,0
51,2005,4,0,0,0,0,0,0,0,0,0,0,0,36047005100,11231,0,0,0,0,0,0,0,0
51,2005,5,0,0,0,0,0,0,0,0,0,0,0,36047005100,11231,0,0,0,0,0,0,0,0
51,2006,0,0,0,0,0,0,0,0,0,0,0,0,36047005100,11231,0,0,0,0,0,0,0,0
51,2006,1,0,0,0,0,0,0,0,0,0,0,0,36047005100,11231,0,0,0,0,0,0,0,0
51,2006,2,0,0,0,0,0,0,0,0,0,0,0,36047005100,11231,0,0,0,0,0,0,0,0
51,2006,3,0,0,0,0,0,0,0,0,0,0,0,36047005100,11231,0,0,0,0,0,0,0,0
51,2006,4,0,0,0,0,0,0,0,0,0,0,0,36047005100,11231,0,0,0,0,0,0,0,0
51,2006,5,0,0,0,0,0,0,0,0,0,0,0,36047005100,11231,0,0,0,0,0,0,0,0
51,2007,0,0,0,0,0,0,0,0,0,0,0,0,36047005100,11231,0,0,0,0,0,0,0,0
51,2007,1,0,0,0,0,0,0,0,0,0,0,0,36047005100,11231,0,0,0,0,0,0,0,0
51,2007,2,0,0,0,0,0,0,0,0,0,0,0,36047005100,11231,0,0,0,0,0,0,0,0
51,2007,3,0,0,0,0,0,0,0,0,0,0,0,36047005100,11231,0,0,0,0,0,0,0,0
51,2007,4,0,0,0,0,0,0,0,0,0,0,0,36047005100,11231,0,0,0,0,0,0,0,0
51,2007,5,0,0,0,0,0,0,0,0,0,0,0,36047005100,11231,0,0,0,0,0,0,0,0
51,2008,0,0,0,0,0,0,0,0,0,0,0,0,36047005100,11231,0,0,0,0,0,0,0,0
428,2005,4,0,0,0,0,0,0,0,0,0,0,0,36047042800,11204,0,30,34,33,-0.117647,-4,-0.090909,-3
428,2005,5,0,0,0,0,0,0,0,0,0,0,0,36047042800,11204,0,29,33,29,-0.121212,-4,0,0
428,2006,0,0,0,0,0,0,0,0,0,0,0,0,36047042800,11204,0,25,28,23,-0.107143,-3,0.086957,2
428,2006,1,0,0,0,0,0,0,0,0,0,0,0,36047042800,11204,0,25,30,29,-0.166667,-5,-0.137931,-4
428,2006,2,0,0,0,0,0,0,0,0,0,0,0,36047042800,11204,0,30,24,27,0.25,6,0.111111,3
428,2006,3,0,0,0,0,0,0,0,0,0,0,0,36047042800,11204,0,19,29,34,-0.344828,-10,-0.441176,-15
428,2006,4,0,0,0,0,0,0,0,0,0,0,0,36047042800,11204,0,32,30,36,0.066667,2,-0.111111,-4
428,2006,5,0,0,0,0,0,0,0,0,0,0,0,36047042800,11204,0,31,29,36,0.068966,2,-0.138889,-5
428,2007,0,0,0,0,0,0,0,0,0,0,0,0,36047042800,11204,0,20,25,28,-0.2,-5,-0.285714,-8
428,2007,1,0,0,0,0,0,0,0,0,0,0,0,36047042800,11204,0,27,25,21,0.08,2,0.285714,6
428,2007,2,0,0,0,0,0,0,0,0,0,0,0,36047042800,11204,0,25,30,29,-0.166667,-5,-0.137931,-4
428,2007,3,0,0,0,0,0,0,0,0,0,0,0,36047042800,11204,0,27,19,24,0.421053,8,0.125,3
428,2007,4,0,0,0,0,0,0,0,0,0,0,0,36047042800,11204,0,20,32,34,-0.375,-12,-0.411765,-14
428,2007,5,0,0,0,0,0,0,0,0,0,0,0,36047042800,11204,0,31,31,33,0,0,-0.060606,-2
428,2008,0,0,0,0,0,0,0,0,0,0,0,0,36047042800,11204,0,30,20,28,0.5,10,0.071429,2
428,2008,1,0,0,0,0,0,0,0,0,0,0,0,36047042800,11204,0,23,27,30,-0.148148,-4,-0.233333,-7
428,2008,2,0,0,0,0,0,0,0,0,0,0,0,36047042800,11204,0,25,25,24,0,0,0.041667,1
428,2008,3,0,0,0,0,0,0,0,0,0,0,0,36047042800,11204,0,29,27,29,0.074074,2,0,0
428,2008,4,0,0,0,0,0,0,0,0,0,0,0,36047042800,11204,0,26,20,30,0.3,6,-0.133333,-4
428,2008,5,0,0,0,0,0,0,0,0,0,0,0,36047042800,11204,0,22,31,29,-0.290323,-9,-0.241379,-7
428,2009,0,0,0,0,0,0,0,0,0,0,0,0,36047042800,11204,0,29,30,25,-0.033333,-1,0.16,4
428,2009,1,0,0,0,0,0,0,0,0,0,0,0,36047042800,11204,0,34,23,25,0.478261,11,0.36,9
428,2009,2,0,0,0,0,0,0,0,0,0,0,0,36047042800,11204,0,29,25,30,0.16,4,-0.033333,-1
428,2009,3,0,0,0,0,0,0,0,0,0,0,0,36047042800,11204,0,29,29,19,0,0,0.526316,10
428,2009,4,0,0,0,0,0,0,0,0,0,0,0,36047042800,11204,0,31,26,32,0.192308,5,-0.03125,-1
428,2009,5,0,0,0,0,0,0,0,0,0,0,0,36047042800,11204,0,27,22,31,0.227273,5,-0.129032,-4
434,2001,0,0,0,0,0,0,0,0,0,0,0,0,36047043400,11204,0,20,20,20,0,0,0,0
434,2001,1,0,0,0,0,0,0,0,0,0,0,0,36047043400,11204,0,9,9,9,0,0,0,0
434,2001,2,0,0,0,0,0,0,0,0,0,0,0,36047043400,11204,0,17,17,17,0,0,0,0
434,2001,3,0,0,0,0,0,0,0,0,0,0,0,36047043400,11204,0,15,15,15,0,0,0,0
434,2001,4,0,0,0,0,0,0,0,0,0,0,0,36047043400,11204,0,14,14,14,0,0,0,0
434,2001,5,0,0,0,0,0,0,0,0,0,0,0,36047043400,11204,0,15,15,15,0,0,0,0
434,2002,0,0,0,0,0,0,0,0,0,0,0,0,36047043400,11204,0,15,20,15,-0.25,-5,0,0
434,2002,2,0,1,0,0,0,0,0,0,0,0,0,36047043400,11204,0,13,17,13,-0.235294,-4,0,0
434,2002,3,0,0,0,0,0,0,0,0,0,0,0,36047043400,11204,0,16,15,16,0.066667,1,0,0
434,2002,4,0,0,0,0,0,0,0,0,0,0,0,36047043400,11204,0,16,14,16,0.142857,2,0,0
434,2002,5,0,0,0,0,0,0,0,0,0,0,0,36047043400,11204,0,19,15,19,0.266667,4,0,0
434,2003,0,0,0,0,0,0,0,0,0,0,0,0,36047043400,11204,0,16,15,16,0.066667,1,0,0
434,2003,1,0,0,1,0,0,-1,-1,0,0,0,0,36047043400,11204,0,14,22,14,-0.363636,-8,0,0
434,2003,2,0,0,0,0,0,0,0,0,0,0,0,36047043400,11204,0,21,13,21,0.615385,8,0,0
434,2003,3,0,0,0,0,0,0,0,0,0,0,0,36047043400,11204,0,11,16,11,-0.3125,-5,0,0
434,2003,4,0,0,0,0,0,0,0,0,0,0,0,36047043400,11204,0,16,16,16,0,0,0,0
434,2003,5,0,0,0,0,0,0,0,0,0,0,0,36047043400,11204,0,15,19,15,-0.210526,-4,0,0
434,2004,0,0,0,0,0,0,0,0,0,0,0,0,36047043400,11204,0,8,16,20,-0.5,-8,-0.6,-12
434,2004,1,0,0,0,0,0,0,0,0,0,0,0,36047043400,11204,0,19,14,9,0.357143,5,1.111111,10
434,2004,2,0,0,0,0,0,0,0,0,0,0,0,36047043400,11204,0,12,21,17,-0.428571,-9,-0.294118,-5
434,2004,3,0,0,0,0,0,0,0,0,0,0,0,36047043400,11204,0,19,11,15,0.727273,8,0.266667,4
434,2004,4,0,0,0,0,0,0,0,0,0,0,0,36047043400,11204,0,14,16,14,-0.125,-2,0,0
434,2004,5,0,0,0,0,0,0,0,0,0,0,0,36047043400,11204,0,15,15,15,0,0,0,0
434,2005,0,0,0,0,0,0,0,0,0,0,0,0,36047043400,11204,0,19,8,15,1.375,11,0.266667,4
434,2005,1,0,0,0,1,1,0,0,-1,-1,-1,-1,36047043400,11204,0,5,19,22,-0.736842,-14,-0.772727,-17
434,2005,2,0,0,0,0,0,0,0,0,0,0,0,36047043400,11204,0,17,12,13,0.416667,5,0.307692,4
434,2005,3,0,0,0,0,0,0,0,0,0,0,0,36047043400,11204,0,14,19,16,-0.263158,-5,-0.125,-2
434,2005,4,0,0,0,0,0,0,0,0,0,0,0,36047043400,11204,0,14,14,16,0,0,-0.125,-2
434,2005,5,0,0,0,0,0,0,0,0,0,0,0,36047043400,11204,0,15,15,19,0,0,-0.210526,-4
434,2006,0,0,0,0,0,0,0,0,0,0,0,0,36047043400,11204,0,10,19,16,-0.473684,-9,-0.375,-6
434,2006,1,0,0,0,0,0,0,0,0,0,0,0,36047043400,11204,0,23,5,14,3.6,18,0.642857,9
434,2006,2,0,0,0,0,0,0,0,0,0,0,0,36047043400,11204,0,4,17,21,-0.764706,-13,-0.809524,-17
434,2006,3,0,0,0,0,0,0,0,0,0,0,0,36047043400,11204,0,19,14,11,0.357143,5,0.727273,8
434,2006,4,0,0,0,0,0,0,0,0,0,0,0,36047043400,11204,0,11,14,16,-0.214286,-3,-0.3125,-5
434,2006,5,0,0,0,0,0,0,0,0,0,0,0,36047043400,11204,0,13,15,15,-0.133333,-2,-0.133333,-2
434,2007,0,0,0,0,0,0,0,0,0,0,0,0,36047043400,11204,0,19,10,8,0.9,9,1.375,11
434,2007,1,0,0,0,0,0,0,0,0,0,0,0,36047043400,11204,0,11,23,19,-0.521739,-12,-0.421053,-8
434,2007,2,0,0,0,0,0,0,0,0,0,0,0,36047043400,11204,0,22,4,12,4.5,18,0.833333,10
434,2007,3,0,0,0,0,0,0,0,0,0,0,0,36047043400,11204,0,5,19,19,-0.736842,-14,-0.736842,-14
434,2007,4,0,0,0,0,0,0,0,0,0,0,0,36047043400,11204,0,18,11,14,0.636364,7,0.285714,4
434,2007,5,0,0,0,0,0,0,0,0,0,0,0,36047043400,11204,0,11,13,15,-0.153846,-2,-0.266667,-4
434,2008,0,0,0,0,0,0,0,0,0,0,0,0,36047043400,11204,0,16,19,19,-0.157895,-3,-0.157895,-3
434,2008,1,0,0,0,0,0,0,0,0,0,0,0,36047043400,11204,0,18,11,5,0.636364,7,2.6,13
434,2008,2,0,0,0,0,0,0,0,0,0,0,0,36047043400,11204,0,13,22,17,-0.409091,-9,-0.235294,-4
434,2008,3,0,0,0,0,0,0,0,0,0,0,0,36047043400,11204,0,19,5,14,2.8,14,0.357143,5
434,2008,4,0,0,0,0,0,0,0,0,0,0,0,36047043400,11204,0,6,18,14,-0.666667,-12,-0.571429,-8
434,2008,5,0,0,0,0,0,0,0,0,0,0,0,36047043400,11204,0,17,11,15,0.545455,6,0.133333,2
434,2009,0,0,0,0,0,0,0,0,0,0,0,0,36047043400,11204,0,13,16,10,-0.1875,-3,0.3,3
434,2009,1,0,0,0,0,0,0,0,0,0,0,0,36047043400,11204,0,15,18,23,-0.166667,-3,-0.347826,-8
434,2009,2,0,0,0,0,0,0,0,0,0,0,0,36047043400,11204,0,22,13,4,0.692308,9,4.5,18
434,2009,3,0,0,0,0,0,0,0,0,0,0,0,36047043400,11204,0,11,19,19,-0.421053,-8,-0.421053,-8
434,2009,4,0,0,0,0,0,0,0,0,0,0,0,36047043400,11204,0,19,6,11,2.166667,13,0.727273,8
434,2009,5,0,0,0,0,0,0,0,0,0,0,0,36047043400,11204,0,8,17,13,-0.529412,-9,-0.384615,-5
436,2001,0,0,0,0,0,0,0,0,0,0,0,0,36047043600,11204,0,21,21,21,0,0,0,0
436,2001,1,0,0,0,0,0,0,0,0,0,0,0,36047043600,11204,0,12,12,12,0,0,0,0
436,2001,3,0,1,0,0,0,0,0,0,0,0,0,36047043600,11204,0,19,19,19,0,0,0,0
436,2001,4,0,0,0,0,0,0,0,0,0,0,0,36047043600,11204,0,15,15,15,0,0,0,0
436,2001,5,0,0,0,0,0,0,0,0,0,0,0,36047043600,11204,0,21,21,21,0,0,0,0
436,2002,0,0,0,0,0,0,0,0,0,0,0,0,36047043600,11204,0,20,21,20,-0.047619,-1,0,0
436,2002,1,0,0,0,0,0,0,0,0,0,0,0,36047043600,11204,0,25,12,25,1.083333,13,0,0
436,2002,2,0,0,1,0,0,-1,-1,0,0,0,0,36047043600,11204,0,18,18,18,0,0,0,0
436,2002,3,0,0,0,0,0,0,0,0,0,0,0,36047043600,11204,0,22,19,22,0.157895,3,0,0
436,2002,4,0,0,0,0,0,0,0,0,0,0,0,36047043600,11204,0,19,15,19,0.266667,4,0,0
436,2002,5,0,0,0,0,0,0,0,0,0,0,0,36047043600,11204,0,20,21,20,-0.047619,-1,0,0
436,2003,0,0,0,0,0,0,0,0,0,0,0,0,36047043600,11204,0,20,20,20,0,0,0,0
436,2003,1,0,0,0,0,0,0,0,0,0,0,0,36047043600,11204,0,18,25,18,-0.28,-7,0,0
436,2003,2,0,0,0,0,0,0,0,0,0,0,0,36047043600,11204,0,24,18,24,0.333333,6,0,0
436,2003,3,0,0,0,0,0,0,0,0,0,0,0,36047043600,11204,0,15,22,15,-0.318182,-7,0,0
436,2003,4,0,0,0,0,0,0,0,0,0,0,0,36047043600,11204,0,23,19,23,0.210526,4,0,0
436,2003,5,0,0,0,0,0,0,0,0,0,0,0,36047043600,11204,0,17,20,17,-0.15,-3,0,0
436,2004,0,0,0,0,0,0,0,0,0,0,0,0,36047043600,11204,0,11,20,21,-0.45,-9,-0.47619,-10
436,2004,1,0,0,0,0,0,0,0,0,0,0,0,36047043600,11204,0,23,18,12,0.277778,5,0.916667,11
436,2004,2,0,0,0,1,1,0,0,-1,-1,-1,-1,36047043600,11204,0,16,24,18,-0.333333,-8,-0.111111,-2
436,2004,3,0,0,0,0,0,0,0,0,0,0,0,36047043600,11204,0,21,15,19,0.4,6,0.105263,2
436,2004,4,0,0,0,0,0,0,0,0,0,0,0,36047043600,11204,0,19,23,15,-0.173913,-4,0.266667,4
436,2004,5,0,0,0,0,0,0,0,0,0,0,0,36047043600,11204,0,23,17,21,0.352941,6,0.095238,2
436,2005,0,0,0,0,0,0,0,0,0,0,0,0,36047043600,11204,0,22,11,20,1,11,0.1,2
436,2005,1,0,0,0,0,0,0,0,0,0,0,0,36047043600,11204,0,6,23,25,-0.73913,-17,-0.76,-19
436,2005,2,0,0,0,0,0,0,0,0,0,0,0,36047043600,11204,0,21,16,18,0.3125,5,0.166667,3
436,2005,3,0,0,0,0,0,0,0,0,0,0,0,36047043600,11204,0,17,21,22,-0.190476,-4,-0.227273,-5
436,2005,4,0,0,0,0,0,0,0,0,0,0,0,36047043600,11204,0,16,19,19,-0.157895,-3,-0.157895,-3
436,2005,5,0,0,0,0,0,0,0,0,0,0,0,36047043600,11204,0,20,23,20,-0.130435,-3,0,0
436,2006,0,0,0,0,0,0,0,0,0,0,0,0,36047043600,11204,0,18,22,20,-0.181818,-4,-0.1,-2
436,2006,1,0,0,0,0,0,0,0,0,0,0,0,36047043600,11204,0,28,6,18,3.666667,22,0.555556,10
436,2006,2,0,0,0,0,0,0,0,0,0,0,0,36047043600,11204,0,6,21,24,-0.714286,-15,-0.75,-18
436,2006,3,0,0,0,0,0,0,0,0,0,0,0,36047043600,11204,0,24,17,15,0.411765,7,0.6,9
436,2006,4,0,0,0,0,0,0,0,0,0,0,0,36047043600,11204,0,15,16,23,-0.0625,-1,-0.347826,-8
436,2006,5,0,0,0,0,0,0,0,0,0,0,0,36047043600,11204,0,15,20,17,-0.25,-5,-0.117647,-2
436,2007,0,0,0,0,0,0,0,0,0,0,0,0,36047043600,11204,0,23,18,11,0.277778,5,1.090909,12
436,2007,1,0,0,0,0,0,0,0,0,0,0,0,36047043600,11204,0,19,28,23,-0.321429,-9,-0.173913,-4
436,2007,2,0,0,0,0,0,0,0,0,0,0,0,36047043600,11204,0,25,6,16,3.166667,19,0.5625,9
436,2007,3,0,0,0,0,0,0,0,0,0,0,0,36047043600,11204,0,8,24,21,-0.666667,-16,-0.619048,-13
436,2007,4,0,0,0,0,0,0,0,0,0,0,0,36047043600,11204,0,23,15,19,0.533333,8,0.210526,4
436,2007,5,0,0,0,0,0,0,0,0,0,0,0,36047043600,11204,0,14,15,23,-0.066667,-1,-0.391304,-9
436,2008,0,0,0,0,0,0,0,0,0,0,0,0,36047043600,11204,0,21,23,22,-0.086957,-2,-0.045455,-1
436,2008,1,0,0,0,0,0,0,0,0,0,0,0,36047043600,11204,0,24,19,6,0.263158,5,3,18
436,2008,2,0,0,0,0,0,0,0,0,0,0,0,36047043600,11204,0,22,25,21,-0.12,-3,0.047619,1
436,2008,3,0,0,0,0,0,0,0,0,0,0,0,36047043600,11204,0,21,8,17,1.625,13,0.235294,4
436,2008,4,0,0,0,0,0,0,0,0,0,0,0,36047043600,11204,0,8,23,16,-0.652174,-15,-0.5,-8
436,2008,5,0,0,0,0,0,0,0,0,0,0,0,36047043600,11204,0,21,14,20,0.5,7,0.05,1
436,2009,0,0,0,0,0,0,0,0,0,0,0,0,36047043600,11204,0,16,21,18,-0.238095,-5,-0.111111,-2
436,2009,1,0,0,0,0,0,0,0,0,0,0,0,36047043600,11204,0,22,24,28,-0.083333,-2,-0.214286,-6
436,2009,2,0,0,0,0,0,0,0,0,0,0,0,36047043600,11204,0,28,22,6,0.272727,6,3.666667,22
436,2009,3,0,0,0,0,0,0,0,0,0,0,0,36047043600,11204,0,19,21,24,-0.095238,-2,-0.208333,-5
436,2009,4,0,0,0,0,0,0,0,0,0,0,0,36047043600,11204,0,22,8,15,1.75,14,0.466667,7
436,2009,5,0,0,0,0,0,0,0,0,0,0,0,36047043600,11204,0,9,21,15,-0.571429,-12,-0.4,-6
46201,2001,3,0,2,0,0,0,0,0,0,0,0,0,36047046201,11230,0,40,40,40,0,0,0,0
46201,2002,4,0,2,1,0,0,-1,-1,0,0,0,0,36047046201,11230,0,32,40,32,-0.2,-8,0,0
46201,2003,5,0,2,2,0,0,-1,-2,0,0,0,0,36047046201,11230,0,31,36,31,-0.138889,-5,0,0
46201,2005,2,0,1,1,2,2,-1,-1,-1,-2,-1,-2,36047046201,11230,0,35,31,35,0.129032,4,0,0
46201,2005,3,0,0,1,2,2,-1,-1,-1,-2,-1,-2,36047046201,11230,0,31,42,42,-0.261905,-11,-0.261905,-11
46201,2005,4,0,0,2,0,0,-1,-2,0,0,0,0,36047046201,11230,0,32,26,32,0.230769,6,0,0
46201,2006,0,0,0,2,1,1,-1,-2,-1,-1,-1,-1,36047046201,11230,0,27,29,30,-0.068966,-2,-0.1,-3
46201,2006,3,0,1,0,2,2,0,0,-1,-2,-1,-2,36047046201,11230,0,34,31,31,0.096774,3,0.096774,3
46201,2006,4,0,0,0,2,2,0,0,-1,-2,-1,-2,36047046201,11230,0,33,32,39,0.03125,1,-0.153846,-6
46201,2006,5,0,0,1,0,0,-1,-1,0,0,0,0,36047046201,11230,0,29,27,31,0.074074,2,-0.064516,-2
46201,2007,1,0,2,1,1,1,-1,-1,-1,-1,-1,-1,36047046201,11230,0,28,24,31,0.166667,4,-0.096774,-3
46201,2007,3,0,1,0,1,1,0,0,-1,-1,-1,-1,36047046201,11230,0,33,34,42,-0.029412,-1,-0.214286,-9
46201,2007,4,0,0,0,2,2,0,0,-1,-2,-1,-2,36047046201,11230,0,29,33,26,-0.121212,-4,0.115385,3
46201,2007,5,0,0,0,1,1,0,0,-1,-1,-1,-1,36047046201,11230,0,34,29,37,0.172414,5,-0.081081,-3
46201,2008,2,0,2,1,0,0,-1,-1,0,0,0,0,36047046201,11230,1,26,22,35,0.181818,4,-0.257143,-9
46201,2008,3,0,0,0,0,0,0,0,0,0,0,0,36047046201,11230,0,22,33,31,-0.333333,-11,-0.290323,-9
46201,2009,0,0,0,1,0,0,-1,-1,0,0,0,0,36047046201,11230,0,37,39,27,-0.051282,-2,0.37037,10
46201,2009,4,0,1,1,0,0,-1,-1,0,0,0,0,36047046201,11230,0,22,28,33,-0.214286,-6,-0.333333,-11
46201,2009,5,0,0,1,0,0,-1,-1,0,0,0,0,36047046201,11230,0,30,33,29,-0.090909,-3,0.034483,1
464,2001,0,0,0,0,0,0,0,0,0,0,0,0,36047046400,11204,0,5,5,5,0,0,0,0
464,2001,1,0,0,0,0,0,0,0,0,0,0,0,36047046400,11204,0,4,4,4,0,0,0,0
464,2001,2,0,0,0,0,0,0,0,0,0,0,0,36047046400,11204,0,7,7,7,0,0,0,0
464,2001,4,0,1,0,0,0,0,0,0,0,0,0,36047046400,11204,0,6,6,6,0,0,0,0
464,2002,0,0,0,0,0,0,0,0,0,0,0,0,36047046400,11204,0,4,5,4,-0.2,-1,0,0
464,2002,1,0,0,0,0,0,0,0,0,0,0,0,36047046400,11204,0,5,4,5,0.25,1,0,0
464,2002,2,0,0,0,0,0,0,0,0,0,0,0,36047046400,11204,0,4,7,4,-0.428571,-3,0,0
464,2002,3,0,0,1,0,0,-1,-1,0,0,0,0,36047046400,11204,0,7,8,7,-0.125,-1,0,0
464,2002,5,0,1,1,0,0,-1,-1,0,0,0,0,36047046400,11204,0,8,9,8,-0.111111,-1,0,0
464,2003,0,0,0,0,0,0,0,0,0,0,0,0,36047046400,11204,0,4,4,4,0,0,0,0
464,2003,1,0,0,0,0,0,0,0,0,0,0,0,36047046400,11204,0,5,5,5,0,0,0,0
464,2003,2,0,0,0,0,0,0,0,0,0,0,0,36047046400,11204,0,3,4,3,-0.25,-1,0,0
464,2003,3,0,0,0,0,0,0,0,0,0,0,0,36047046400,11204,0,2,7,2,-0.714286,-5,0,0
464,2003,4,0,0,1,0,0,-1,-1,0,0,0,0,36047046400,11204,0,7,7,7,0,0,0,0
464,2003,5,0,0,0,0,0,0,0,0,0,0,0,36047046400,11204,0,5,8,5,-0.375,-3,0,0
464,2004,0,0,0,0,0,0,0,0,0,0,0,0,36047046400,11204,0,7,4,5,0.75,3,0.4,2
464,2004,1,0,0,0,0,0,0,0,0,0,0,0,36047046400,11204,0,6,5,4,0.2,1,0.5,2
464,2004,2,0,0,0,0,0,0,0,0,0,0,0,36047046400,11204,0,5,3,7,0.666667,2,-0.285714,-2
